Timestamp for sample frequency every 60 min min,Temperature_Fahrenheit,Relative_Humidity
2025-04-11 14:43:00,56.66,77.4
2025-04-11 15:43:00,56.48,78.7
2025-04-11 16:43:00,56.66,77.2
2025-04-11 17:43:00,56.48,76.4
2025-04-11 18:43:00,56.48,76.8
2025-04-11 19:43:00,56.48,77.2
2025-04-11 20:43:00,56.48,77.8
2025-04-11 21:43:00,56.48,77.4
2025-04-11 22:43:00,56.3,77.4
2025-04-11 23:43:00,56.3,76.6
2025-04-12 00:43:00,56.12,76.3
2025-04-12 01:43:00,56.12,75.7
2025-04-12 02:43:00,55.94,75.4
2025-04-12 03:43:00,55.94,74.7
2025-04-12 04:43:00,55.94,74.8
2025-04-12 05:43:00,55.94,74.5
2025-04-12 06:43:00,55.76,72.9
2025-04-12 07:43:00,55.58,73.5
2025-04-12 08:43:00,55.4,72.4
2025-04-12 09:43:00,55.4,71.9
2025-04-12 10:43:00,55.22,71.1
2025-04-12 11:43:00,55.22,70.9
2025-04-12 12:43:00,55.04,71
2025-04-12 13:43:00,55.04,70.1
2025-04-12 14:43:00,55.04,70.4
2025-04-12 15:43:00,55.22,69.5
2025-04-12 16:43:00,55.4,70.3
2025-04-12 17:43:00,55.4,69.9
2025-04-12 18:43:00,55.4,69.9
2025-04-12 19:43:00,55.58,69.3
2025-04-12 20:43:00,55.4,67.7
2025-04-12 21:43:00,54.86,66.3
2025-04-12 22:43:00,54.32,65.9
2025-04-12 23:43:00,53.96,66.1
2025-04-13 00:43:00,53.78,66.2
2025-04-13 01:43:00,53.42,66.6
2025-04-13 02:43:00,53.24,66.5
2025-04-13 03:43:00,52.88,65.3
2025-04-13 04:43:00,52.52,65.1
2025-04-13 05:43:00,52.34,65.1
2025-04-13 06:43:00,51.98,64
2025-04-13 07:43:00,51.62,64
2025-04-13 08:43:00,52.88,67.7
2025-04-13 09:43:00,53.24,67.3
2025-04-13 10:43:00,53.78,66.8
2025-04-13 11:43:00,53.96,67.1
2025-04-13 12:43:00,54.14,67.9
2025-04-13 13:43:00,54.5,68
2025-04-13 14:43:00,54.86,70.3
2025-04-13 15:43:00,55.22,69.8
2025-04-13 16:43:00,55.4,70.6
2025-04-13 17:43:00,55.58,71.5
2025-04-13 18:43:00,55.76,71.4
2025-04-13 19:43:00,55.76,73.9
2025-04-13 20:43:00,55.94,74.4
2025-04-13 21:43:00,55.94,71.9
2025-04-13 22:43:00,55.94,70.8
2025-04-13 23:43:00,55.58,71.1
2025-04-14 00:43:00,55.58,71.2
2025-04-14 01:43:00,55.4,70.7
2025-04-14 02:43:00,55.22,71
2025-04-14 03:43:00,55.04,71.6
2025-04-14 04:43:00,54.86,71.1
2025-04-14 05:43:00,54.68,70.8
2025-04-14 06:43:00,54.32,70.9
2025-04-14 07:43:00,54.32,70.9
2025-04-14 08:43:00,54.5,71.2
2025-04-14 09:43:00,55.04,72.8
2025-04-14 10:43:00,55.4,75.1
2025-04-14 11:43:00,55.94,74.8
2025-04-14 12:43:00,56.48,76.4
2025-04-14 13:43:00,56.84,76.5
2025-04-14 14:43:00,57.2,77.1
2025-04-14 15:43:00,57.56,77.2
2025-04-14 16:43:00,57.74,77.4
2025-04-14 17:43:00,57.92,77.6
2025-04-14 18:43:00,57.92,77.3
2025-04-14 19:43:00,57.92,76.9
2025-04-14 20:43:00,57.92,77.6
2025-04-14 21:43:00,57.74,78.4
2025-04-14 22:43:00,57.74,78
2025-04-14 23:43:00,57.74,77.9
2025-04-15 00:43:00,57.56,79.2
2025-04-15 01:43:00,57.56,80.1
2025-04-15 02:43:00,57.56,80.6
2025-04-15 03:43:00,57.56,80.9
2025-04-15 04:43:00,57.56,81.5
2025-04-15 05:43:00,57.56,82
2025-04-15 06:43:00,57.92,80.2
2025-04-15 07:43:00,58.1,75.5
2025-04-15 08:43:00,57.38,77.2
2025-04-15 09:43:00,57.2,77.2
2025-04-15 10:43:00,57.2,75.5
2025-04-15 11:43:00,57.74,68.8
2025-04-15 12:43:00,57.38,67.5
2025-04-15 13:43:00,57.2,68.2
2025-04-15 14:43:00,57.38,64.6
2025-04-15 15:43:00,57.2,62.4
2025-04-15 16:43:00,57.2,61.4
2025-04-15 17:43:00,57.2,58.5
2025-04-15 18:43:00,56.84,59.4
2025-04-15 19:43:00,56.84,60.1
2025-04-15 20:43:00,56.48,62.1
2025-04-15 21:43:00,56.48,63.5
2025-04-15 22:43:00,56.3,63.1
2025-04-15 23:43:00,56.12,63.7
2025-04-16 00:43:00,56.12,64.7
2025-04-16 01:43:00,56.12,64.4
2025-04-16 02:43:00,55.94,65
2025-04-16 03:43:00,55.94,65.6
2025-04-16 04:43:00,55.94,65.9
2025-04-16 05:43:00,55.22,64.3
2025-04-16 06:43:00,55.04,65.3
2025-04-16 07:43:00,54.68,63.7
2025-04-16 08:43:00,55.04,64.3
2025-04-16 09:43:00,55.4,63.8
2025-04-16 10:43:00,55.4,62.5
2025-04-16 11:43:00,55.4,61.6
2025-04-16 12:43:00,55.58,61.5
2025-04-16 13:43:00,55.76,61.9
2025-04-16 14:43:00,55.94,61.4
2025-04-16 15:43:00,56.12,62.1
2025-04-16 16:43:00,56.12,61.1
2025-04-16 17:43:00,56.3,61.5
2025-04-16 18:43:00,56.3,60.1
2025-04-16 19:43:00,56.3,59.9
2025-04-16 20:43:00,56.12,62.6
2025-04-16 21:43:00,56.12,63.1
2025-04-16 22:43:00,55.94,63.6
2025-04-16 23:43:00,55.4,62.5
2025-04-17 00:43:00,55.04,62.3
2025-04-17 01:43:00,54.86,62.3
2025-04-17 02:43:00,54.5,62.1
2025-04-17 03:43:00,54.14,62.4
2025-04-17 04:43:00,53.96,62.7
2025-04-17 05:43:00,53.78,63
2025-04-17 06:43:00,53.42,62.8
2025-04-17 07:43:00,53.24,62.6
2025-04-17 08:43:00,53.24,62.9
